call_id,date,daily_caller,call_started,call_answered,call_ended,service_length,meets_standard
32624,9/17/2021,61,10:35:50 AM,10:37:27 AM,10:40:45 AM,198,FALSE
32625,9/17/2021,62,10:46:01 AM,10:46:01 AM,10:55:13 AM,552,TRUE
32626,9/17/2021,63,10:51:16 AM,10:51:16 AM,10:59:30 AM,493,TRUE
32627,9/17/2021,64,10:53:00 AM,10:53:00 AM,10:58:51 AM,352,TRUE
32628,9/17/2021,65,10:53:01 AM,10:53:01 AM,11:16:10 AM,1389,TRUE
32629,9/17/2021,66,10:54:41 AM,10:55:13 AM,11:06:19 AM,665,TRUE
32630,9/17/2021,67,11:01:04 AM,11:01:04 AM,11:13:35 AM,751,TRUE
32631,9/17/2021,68,11:04:28 AM,11:04:28 AM,11:10:06 AM,337,TRUE
32632,9/17/2021,69,11:08:13 AM,11:08:13 AM,11:09:35 AM,82,TRUE
32633,9/17/2021,70,11:12:42 AM,11:12:42 AM,11:13:16 AM,34,TRUE
32634,9/17/2021,71,11:12:48 AM,11:12:48 AM,11:19:00 AM,372,TRUE
32635,9/17/2021,72,11:15:34 AM,11:15:34 AM,11:16:35 AM,61,TRUE
32636,9/17/2021,73,11:15:34 AM,11:15:34 AM,11:19:08 AM,214,TRUE
32637,9/17/2021,74,11:15:48 AM,11:16:10 AM,11:17:28 AM,78,TRUE
32638,9/17/2021,75,11:18:40 AM,11:18:40 AM,11:29:04 AM,624,TRUE
32639,9/17/2021,76,11:20:00 AM,11:20:00 AM,11:20:03 AM,3,TRUE
32640,9/17/2021,77,11:21:34 AM,11:21:34 AM,11:21:44 AM,11,TRUE
32641,9/17/2021,78,11:21:58 AM,11:21:58 AM,11:26:05 AM,246,TRUE
32642,9/17/2021,79,11:22:13 AM,11:22:13 AM,11:32:59 AM,646,TRUE
32643,9/17/2021,80,11:22:21 AM,11:22:21 AM,11:25:19 AM,178,TRUE
32644,9/17/2021,81,11:31:27 AM,11:31:27 AM,11:33:02 AM,95,TRUE
32645,9/17/2021,82,11:32:56 AM,11:32:56 AM,11:35:32 AM,156,TRUE
32646,9/17/2021,83,11:35:50 AM,11:35:50 AM,11:36:30 AM,40,TRUE
32647,9/17/2021,84,11:38:02 AM,11:38:02 AM,11:43:44 AM,342,TRUE
32648,9/17/2021,85,11:45:02 AM,11:45:02 AM,11:47:41 AM,160,TRUE
32649,9/17/2021,86,11:48:02 AM,11:48:02 AM,11:51:18 AM,196,TRUE
32650,9/17/2021,87,11:48:52 AM,11:48:52 AM,11:58:10 AM,558,TRUE
32651,9/17/2021,88,11:57:28 AM,11:57:28 AM,11:58:39 AM,71,TRUE
32652,9/17/2021,89,12:01:50 PM,12:01:50 PM,12:02:40 PM,50,TRUE
32653,9/17/2021,90,12:06:31 PM,12:06:31 PM,12:06:44 PM,13,TRUE
32654,9/17/2021,91,12:07:22 PM,12:07:22 PM,12:12:20 PM,298,TRUE
32655,9/17/2021,92,12:07:45 PM,12:07:45 PM,12:12:01 PM,256,TRUE
32656,9/17/2021,93,12:08:04 PM,12:08:04 PM,12:12:17 PM,253,TRUE
32657,9/17/2021,94,12:16:16 PM,12:16:16 PM,12:18:06 PM,109,TRUE
32658,9/17/2021,95,12:18:58 PM,12:18:58 PM,12:19:54 PM,56,TRUE
32659,9/17/2021,96,12:19:08 PM,12:19:08 PM,12:44:27 PM,1519,TRUE
32660,9/17/2021,97,12:19:34 PM,12:19:34 PM,12:21:53 PM,139,TRUE
32661,9/17/2021,98,12:20:31 PM,12:20:31 PM,12:27:26 PM,415,TRUE
32662,9/17/2021,99,12:25:00 PM,12:25:00 PM,12:29:17 PM,256,TRUE
32663,9/17/2021,100,12:29:00 PM,12:29:00 PM,12:29:27 PM,27,TRUE
32664,9/17/2021,101,12:33:10 PM,12:33:10 PM,12:34:57 PM,107,TRUE
32665,9/17/2021,102,12:36:42 PM,12:36:42 PM,12:51:09 PM,867,TRUE
32666,9/17/2021,103,12:37:00 PM,12:37:00 PM,12:41:06 PM,246,TRUE
32667,9/17/2021,104,12:40:18 PM,12:40:18 PM,12:52:05 PM,708,TRUE
32668,9/17/2021,105,12:43:08 PM,12:43:08 PM,12:44:37 PM,89,TRUE
32669,9/17/2021,106,12:44:02 PM,12:44:27 PM,12:45:05 PM,39,TRUE
32670,9/17/2021,107,12:52:49 PM,12:52:49 PM,1:03:52 PM,663,TRUE
32671,9/17/2021,108,12:58:49 PM,12:58:49 PM,1:06:19 PM,450,TRUE
32672,9/17/2021,109,1:03:53 PM,1:03:53 PM,1:04:18 PM,26,TRUE
32673,9/17/2021,110,1:04:05 PM,1:04:05 PM,1:04:34 PM,29,TRUE
32674,9/17/2021,111,1:06:22 PM,1:06:22 PM,1:24:52 PM,1110,TRUE
32675,9/17/2021,112,1:10:25 PM,1:10:25 PM,1:12:18 PM,114,TRUE
32676,9/17/2021,113,1:13:34 PM,1:13:34 PM,1:15:09 PM,95,TRUE
32677,9/17/2021,114,1:14:59 PM,1:14:59 PM,1:15:56 PM,57,TRUE
32678,9/17/2021,115,1:19:10 PM,1:19:10 PM,1:25:37 PM,388,TRUE
32679,9/17/2021,116,1:19:16 PM,1:19:16 PM,1:30:07 PM,651,TRUE
32680,9/17/2021,117,1:19:48 PM,1:19:48 PM,1:27:24 PM,455,TRUE
32681,9/17/2021,118,1:20:33 PM,1:24:52 PM,1:35:13 PM,621,FALSE
32682,9/17/2021,119,1:20:37 PM,1:25:37 PM,1:29:44 PM,247,FALSE
32683,9/17/2021,120,1:21:52 PM,1:27:24 PM,1:33:42 PM,379,FALSE
32684,9/17/2021,121,1:24:24 PM,1:29:44 PM,1:35:57 PM,373,FALSE
32685,9/17/2021,122,1:33:25 PM,1:33:25 PM,1:39:07 PM,341,TRUE
32686,9/17/2021,123,1:33:35 PM,1:33:42 PM,1:36:48 PM,186,TRUE
32687,9/17/2021,124,1:34:33 PM,1:35:13 PM,1:41:06 PM,353,TRUE
32688,9/17/2021,125,1:34:39 PM,1:35:57 PM,1:39:49 PM,232,FALSE
32689,9/17/2021,126,1:36:08 PM,1:36:48 PM,1:40:22 PM,214,TRUE
32690,9/17/2021,127,1:36:54 PM,1:39:07 PM,1:39:40 PM,33,FALSE
32691,9/17/2021,128,1:37:21 PM,1:39:40 PM,1:40:27 PM,47,FALSE
32692,9/17/2021,129,1:39:07 PM,1:39:49 PM,1:49:06 PM,557,TRUE
32693,9/17/2021,130,1:39:43 PM,1:40:22 PM,1:41:23 PM,61,TRUE
32694,9/17/2021,131,1:40:03 PM,1:40:27 PM,1:41:02 PM,35,TRUE
32695,9/17/2021,132,1:43:15 PM,1:43:15 PM,1:47:11 PM,236,TRUE
32696,9/17/2021,133,1:51:36 PM,1:51:36 PM,2:05:28 PM,831,TRUE
32697,9/17/2021,134,1:52:34 PM,1:52:34 PM,1:56:04 PM,210,TRUE
32698,9/17/2021,135,1:53:45 PM,1:53:45 PM,1:58:48 PM,303,TRUE
32699,9/17/2021,136,1:53:52 PM,1:53:52 PM,2:01:24 PM,452,TRUE
32700,9/17/2021,137,1:56:03 PM,1:56:04 PM,1:59:02 PM,177,TRUE
32701,9/17/2021,138,2:05:33 PM,2:05:33 PM,2:09:49 PM,256,TRUE
32702,9/17/2021,139,2:07:22 PM,2:07:22 PM,2:18:07 PM,645,TRUE
32703,9/17/2021,140,2:08:26 PM,2:08:26 PM,2:29:18 PM,1253,TRUE
32704,9/17/2021,141,2:08:36 PM,2:08:36 PM,2:08:49 PM,13,TRUE
32705,9/17/2021,142,2:11:11 PM,2:11:11 PM,2:13:18 PM,127,TRUE
32706,9/17/2021,143,2:17:33 PM,2:17:33 PM,2:17:42 PM,9,TRUE
32707,9/17/2021,144,2:18:45 PM,2:18:45 PM,2:32:25 PM,820,TRUE
32708,9/17/2021,145,2:24:04 PM,2:24:04 PM,2:27:59 PM,235,TRUE
32709,9/17/2021,146,2:25:42 PM,2:25:42 PM,2:29:50 PM,248,TRUE
32710,9/17/2021,147,2:27:02 PM,2:27:59 PM,2:28:16 PM,17,TRUE
32711,9/17/2021,148,2:27:35 PM,2:28:16 PM,2:32:10 PM,234,TRUE
32712,9/17/2021,149,2:28:06 PM,2:29:18 PM,3:00:01 PM,1843,FALSE
32713,9/17/2021,150,2:28:36 PM,2:29:50 PM,2:31:02 PM,72,FALSE
32714,9/17/2021,151,2:29:51 PM,2:31:02 PM,2:40:05 PM,543,FALSE
32715,9/17/2021,152,2:32:37 PM,2:32:37 PM,2:40:24 PM,467,TRUE
32716,9/17/2021,153,2:35:55 PM,2:35:55 PM,2:44:53 PM,539,TRUE
32717,9/17/2021,154,2:39:49 PM,2:40:05 PM,2:45:35 PM,330,TRUE
32718,9/17/2021,155,2:40:34 PM,2:40:34 PM,2:42:23 PM,108,TRUE
32719,9/17/2021,156,2:47:29 PM,2:47:29 PM,2:49:52 PM,143,TRUE
32720,9/17/2021,157,2:52:13 PM,2:52:13 PM,2:54:34 PM,141,TRUE
32721,9/17/2021,158,2:53:41 PM,2:53:41 PM,2:57:47 PM,245,TRUE
32722,9/17/2021,159,2:55:25 PM,2:55:25 PM,2:55:39 PM,14,TRUE
32723,9/17/2021,160,2:57:25 PM,2:57:25 PM,2:58:41 PM,76,TRUE
32724,9/17/2021,161,3:01:45 PM,3:01:45 PM,3:13:05 PM,680,TRUE
32725,9/17/2021,162,3:02:31 PM,3:02:31 PM,3:09:23 PM,412,TRUE
32726,9/17/2021,163,3:07:15 PM,3:07:15 PM,3:09:48 PM,153,TRUE
32727,9/17/2021,164,3:09:03 PM,3:09:03 PM,3:15:48 PM,405,TRUE
32728,9/17/2021,165,3:16:44 PM,3:16:44 PM,3:17:48 PM,65,TRUE
32729,9/17/2021,166,3:21:52 PM,3:21:52 PM,3:23:27 PM,96,TRUE
32730,9/17/2021,167,3:28:39 PM,3:28:39 PM,3:33:12 PM,273,TRUE
32731,9/17/2021,168,3:31:11 PM,3:31:11 PM,3:31:14 PM,3,TRUE
32732,9/17/2021,169,3:31:28 PM,3:31:28 PM,3:35:55 PM,267,TRUE
32733,9/17/2021,170,3:33:21 PM,3:33:21 PM,3:41:41 PM,500,TRUE
32734,9/17/2021,171,3:34:57 PM,3:34:57 PM,3:38:38 PM,221,TRUE
32735,9/17/2021,172,3:42:49 PM,3:42:49 PM,3:43:33 PM,44,TRUE
32736,9/17/2021,173,3:44:34 PM,3:44:34 PM,3:47:38 PM,185,TRUE
32737,9/17/2021,174,3:50:37 PM,3:50:37 PM,3:50:42 PM,5,TRUE
32738,9/17/2021,175,3:54:19 PM,3:54:19 PM,3:56:07 PM,108,TRUE
32739,9/17/2021,176,3:56:52 PM,3:56:52 PM,3:58:10 PM,78,TRUE
32740,9/17/2021,177,4:07:38 PM,4:07:38 PM,4:07:49 PM,11,TRUE
32741,9/17/2021,178,4:13:14 PM,4:13:14 PM,4:16:13 PM,180,TRUE
32742,9/17/2021,179,4:14:50 PM,4:14:50 PM,4:16:11 PM,81,TRUE
32743,9/17/2021,180,4:16:10 PM,4:16:10 PM,4:22:06 PM,356,TRUE
32744,9/17/2021,181,4:16:54 PM,4:16:54 PM,4:20:19 PM,205,TRUE
32745,9/17/2021,182,4:22:02 PM,4:22:02 PM,4:55:02 PM,1980,TRUE
32746,9/17/2021,183,4:24:02 PM,4:24:02 PM,4:24:30 PM,27,TRUE
32747,9/17/2021,184,4:25:22 PM,4:25:22 PM,4:27:07 PM,106,TRUE
32748,9/17/2021,185,4:29:14 PM,4:29:14 PM,4:36:06 PM,411,TRUE
32749,9/17/2021,186,4:31:59 PM,4:31:59 PM,4:36:22 PM,263,TRUE
32750,9/17/2021,187,4:38:14 PM,4:38:14 PM,4:55:03 PM,1009,TRUE
32751,9/17/2021,188,4:38:25 PM,4:38:25 PM,4:50:33 PM,729,TRUE
32752,9/17/2021,189,4:41:48 PM,4:41:48 PM,4:44:49 PM,182,TRUE
32753,9/17/2021,190,4:42:14 PM,4:44:49 PM,4:46:16 PM,87,FALSE
32754,9/17/2021,191,4:46:41 PM,4:46:41 PM,4:59:27 PM,766,TRUE
32755,9/17/2021,192,4:54:01 PM,4:54:01 PM,5:04:02 PM,601,TRUE
32756,9/17/2021,193,4:54:23 PM,4:55:02 PM,5:03:21 PM,499,TRUE
32757,9/17/2021,194,5:00:59 PM,5:00:59 PM,5:01:36 PM,37,TRUE
32758,9/17/2021,195,5:03:16 PM,5:03:16 PM,5:04:13 PM,57,TRUE
32759,9/17/2021,196,5:03:46 PM,5:03:46 PM,5:06:20 PM,155,TRUE
32760,9/17/2021,197,5:04:28 PM,5:04:28 PM,5:19:29 PM,901,TRUE
32761,9/17/2021,198,5:07:45 PM,5:07:45 PM,5:09:59 PM,134,TRUE
32762,9/17/2021,199,5:11:01 PM,5:11:01 PM,5:12:38 PM,97,TRUE
32763,9/17/2021,200,5:13:02 PM,5:13:02 PM,5:16:13 PM,191,TRUE
32764,9/17/2021,201,5:16:28 PM,5:16:28 PM,5:17:28 PM,60,TRUE
32765,9/17/2021,202,5:16:39 PM,5:16:39 PM,5:16:48 PM,9,TRUE
32766,9/17/2021,203,5:16:47 PM,5:16:47 PM,5:16:55 PM,8,TRUE
32767,9/17/2021,204,5:19:06 PM,5:19:06 PM,5:59:03 PM,2397,TRUE
32768,9/17/2021,205,5:23:20 PM,5:23:20 PM,5:23:42 PM,22,TRUE
32769,9/17/2021,206,5:24:02 PM,5:24:02 PM,5:28:50 PM,288,TRUE
32770,9/17/2021,207,5:24:19 PM,5:24:19 PM,5:25:47 PM,88,TRUE
32771,9/17/2021,208,5:24:41 PM,5:24:41 PM,5:26:24 PM,103,TRUE
32772,9/17/2021,209,5:30:39 PM,5:30:39 PM,5:32:45 PM,126,TRUE
32773,9/17/2021,210,5:31:40 PM,5:31:40 PM,5:45:37 PM,837,TRUE
32774,9/17/2021,211,5:34:17 PM,5:34:17 PM,5:40:47 PM,390,TRUE
32775,9/17/2021,212,5:35:30 PM,5:35:30 PM,5:41:03 PM,333,TRUE
32776,9/17/2021,213,5:35:39 PM,5:40:47 PM,5:42:26 PM,98,FALSE
32777,9/17/2021,214,5:36:58 PM,5:41:03 PM,5:49:56 PM,533,FALSE
32778,9/17/2021,215,5:39:23 PM,5:42:26 PM,5:44:22 PM,116,FALSE
32779,9/17/2021,216,5:40:45 PM,5:44:22 PM,5:51:09 PM,407,FALSE
32780,9/17/2021,217,5:41:11 PM,5:45:37 PM,5:47:24 PM,106,FALSE
32781,9/17/2021,218,5:41:33 PM,5:47:24 PM,5:54:20 PM,417,FALSE
32782,9/17/2021,219,5:45:06 PM,5:49:56 PM,5:53:34 PM,218,FALSE
32783,9/17/2021,220,5:45:09 PM,5:51:09 PM,5:52:49 PM,101,FALSE
32784,9/17/2021,221,5:46:53 PM,5:52:49 PM,5:52:50 PM,1,FALSE
32785,9/17/2021,223,5:47:31 PM,5:53:34 PM,5:54:10 PM,35,FALSE
32786,9/17/2021,224,5:48:44 PM,5:54:10 PM,5:55:01 PM,52,FALSE
32787,9/17/2021,225,5:50:31 PM,5:54:20 PM,5:54:47 PM,27,FALSE
32788,9/17/2021,226,5:54:00 PM,5:54:47 PM,5:55:13 PM,26,TRUE
32789,9/17/2021,228,5:55:56 PM,5:55:56 PM,5:57:33 PM,98,TRUE
32790,9/20/2021,1,8:00:00 AM,8:00:00 AM,8:02:32 AM,152,TRUE
32791,9/20/2021,2,8:01:51 AM,8:01:51 AM,8:34:57 AM,1986,TRUE
32792,9/20/2021,3,8:02:20 AM,8:02:20 AM,8:20:25 AM,1085,TRUE
32793,9/20/2021,4,8:08:05 AM,8:08:05 AM,8:08:42 AM,36,TRUE
32794,9/20/2021,5,8:09:00 AM,8:09:00 AM,8:12:34 AM,214,TRUE
32795,9/20/2021,6,8:09:58 AM,8:09:58 AM,8:11:32 AM,95,TRUE
32796,9/20/2021,7,8:10:41 AM,8:11:32 AM,8:16:01 AM,269,TRUE
32797,9/20/2021,8,8:11:18 AM,8:12:34 AM,8:16:57 AM,264,FALSE
32798,9/20/2021,9,8:12:14 AM,8:16:01 AM,8:20:46 AM,285,FALSE
32799,9/20/2021,10,8:15:35 AM,8:16:57 AM,8:20:33 AM,216,FALSE
32800,9/20/2021,11,8:15:41 AM,8:20:25 AM,8:20:43 AM,18,FALSE
32801,9/20/2021,12,8:19:42 AM,8:20:33 AM,8:33:05 AM,751,TRUE
32802,9/20/2021,13,8:23:13 AM,8:23:13 AM,8:26:00 AM,167,TRUE
32803,9/20/2021,14,8:31:38 AM,8:31:38 AM,8:33:44 AM,126,TRUE
32804,9/20/2021,15,8:35:40 AM,8:35:40 AM,8:38:38 AM,177,TRUE
32805,9/20/2021,16,8:37:11 AM,8:37:11 AM,9:02:59 AM,1548,TRUE
32806,9/20/2021,17,8:38:44 AM,8:38:44 AM,8:40:48 AM,124,TRUE
32807,9/20/2021,18,8:43:27 AM,8:43:27 AM,8:50:14 AM,407,TRUE
32808,9/20/2021,19,8:43:59 AM,8:43:59 AM,8:44:32 AM,34,TRUE
32809,9/20/2021,20,8:49:37 AM,8:49:37 AM,8:50:44 AM,67,TRUE
32810,9/20/2021,21,8:57:32 AM,8:57:32 AM,8:57:55 AM,23,TRUE
32811,9/20/2021,22,8:59:44 AM,8:59:44 AM,9:03:04 AM,200,TRUE
32812,9/20/2021,23,9:04:21 AM,9:04:21 AM,9:06:21 AM,121,TRUE
32813,9/20/2021,24,9:09:50 AM,9:09:50 AM,9:11:19 AM,88,TRUE
32814,9/20/2021,25,9:09:57 AM,9:09:57 AM,9:11:08 AM,70,TRUE
32815,9/20/2021,26,9:11:38 AM,9:11:38 AM,9:13:19 AM,101,TRUE
32816,9/20/2021,27,9:15:08 AM,9:15:08 AM,9:20:18 AM,310,TRUE
32817,9/20/2021,28,9:26:45 AM,9:26:45 AM,9:33:15 AM,390,TRUE
32818,9/20/2021,29,9:29:31 AM,9:29:31 AM,9:31:10 AM,99,TRUE
32819,9/20/2021,30,9:32:00 AM,9:32:00 AM,9:32:04 AM,3,TRUE
32820,9/20/2021,31,9:37:54 AM,9:37:54 AM,9:44:57 AM,423,TRUE
32821,9/20/2021,32,9:40:58 AM,9:40:58 AM,9:45:41 AM,283,TRUE
32822,9/20/2021,33,9:45:03 AM,9:45:03 AM,9:49:02 AM,239,TRUE
32823,9/20/2021,34,9:46:00 AM,9:46:00 AM,9:46:09 AM,9,TRUE
32824,9/20/2021,35,9:46:38 AM,9:46:38 AM,9:50:52 AM,254,TRUE
32825,9/20/2021,36,9:48:56 AM,9:48:56 AM,9:53:58 AM,302,TRUE
32826,9/20/2021,37,9:52:15 AM,9:52:15 AM,9:55:37 AM,202,TRUE
32827,9/20/2021,38,9:53:25 AM,9:53:25 AM,10:00:10 AM,405,TRUE
32828,9/20/2021,39,9:53:46 AM,9:53:46 AM,9:58:29 AM,283,TRUE
32829,9/20/2021,40,9:55:06 AM,9:55:06 AM,9:57:47 AM,160,TRUE
32830,9/20/2021,41,9:55:26 AM,9:55:37 AM,10:08:45 AM,788,TRUE
32831,9/20/2021,42,9:56:14 AM,9:57:47 AM,10:00:06 AM,139,FALSE
32832,9/20/2021,43,10:01:02 AM,10:01:02 AM,10:10:43 AM,582,TRUE
32833,9/20/2021,44,10:03:39 AM,10:03:39 AM,10:03:46 AM,7,TRUE
32834,9/20/2021,45,10:08:47 AM,10:08:47 AM,10:09:00 AM,13,TRUE
32835,9/20/2021,46,10:08:51 AM,10:08:51 AM,10:16:53 AM,482,TRUE
32836,9/20/2021,47,10:09:21 AM,10:09:21 AM,10:19:27 AM,606,TRUE
32837,9/20/2021,48,10:09:31 AM,10:09:31 AM,10:14:56 AM,325,TRUE
32838,9/20/2021,49,10:11:00 AM,10:11:00 AM,10:19:22 AM,502,TRUE
32839,9/20/2021,50,10:13:21 AM,10:14:56 AM,10:15:51 AM,55,FALSE
32840,9/20/2021,51,10:14:14 AM,10:15:51 AM,10:30:59 AM,908,FALSE
32841,9/20/2021,52,10:16:26 AM,10:16:53 AM,10:20:03 AM,190,TRUE
32842,9/20/2021,53,10:17:54 AM,10:19:22 AM,10:34:39 AM,917,FALSE
32843,9/20/2021,54,10:20:20 AM,10:20:20 AM,10:23:53 AM,212,TRUE
32844,9/20/2021,55,10:27:07 AM,10:27:07 AM,10:32:59 AM,352,TRUE
32845,9/20/2021,56,10:33:01 AM,10:33:01 AM,10:35:13 AM,133,TRUE
32846,9/20/2021,57,10:33:55 AM,10:33:55 AM,10:34:21 AM,25,TRUE
32847,9/20/2021,58,10:34:50 AM,10:34:50 AM,10:40:37 AM,347,TRUE
32848,9/20/2021,59,10:37:30 AM,10:37:30 AM,10:40:40 AM,190,TRUE
32849,9/20/2021,60,10:38:39 AM,10:38:39 AM,10:48:30 AM,591,TRUE
32850,9/20/2021,61,10:39:25 AM,10:39:25 AM,10:39:44 AM,19,TRUE
32851,9/20/2021,62,10:41:19 AM,10:41:19 AM,10:42:28 AM,69,TRUE
32852,9/20/2021,63,10:48:36 AM,10:48:36 AM,10:50:42 AM,126,TRUE
32853,9/20/2021,64,10:50:18 AM,10:50:18 AM,10:55:05 AM,286,TRUE
32854,9/20/2021,65,10:52:04 AM,10:52:04 AM,10:54:59 AM,174,TRUE
32855,9/20/2021,66,10:54:23 AM,10:54:23 AM,10:57:35 AM,192,TRUE
32856,9/20/2021,67,11:01:56 AM,11:01:56 AM,11:06:07 AM,251,TRUE
32857,9/20/2021,68,11:07:39 AM,11:07:39 AM,11:14:48 AM,428,TRUE
32858,9/20/2021,69,11:09:30 AM,11:09:30 AM,11:09:36 AM,6,TRUE
32859,9/20/2021,70,11:12:48 AM,11:12:48 AM,11:17:47 AM,299,TRUE
32860,9/20/2021,71,11:13:57 AM,11:13:57 AM,11:18:33 AM,276,TRUE
32861,9/20/2021,72,11:23:41 AM,11:23:41 AM,11:27:13 AM,212,TRUE
32862,9/20/2021,73,11:26:58 AM,11:26:58 AM,11:29:31 AM,153,TRUE
32863,9/20/2021,74,11:32:13 AM,11:32:13 AM,11:34:04 AM,111,TRUE
32864,9/20/2021,75,11:36:30 AM,11:36:30 AM,11:36:38 AM,8,TRUE
32865,9/20/2021,76,11:45:26 AM,11:45:26 AM,11:45:50 AM,25,TRUE
32866,9/20/2021,77,11:47:40 AM,11:47:40 AM,11:49:49 AM,128,TRUE
32867,9/20/2021,78,11:47:53 AM,11:47:53 AM,11:49:44 AM,112,TRUE
32868,9/20/2021,79,11:53:50 AM,11:53:50 AM,11:55:19 AM,89,TRUE
32869,9/20/2021,80,11:54:31 AM,11:54:31 AM,12:02:43 PM,492,TRUE
32870,9/20/2021,81,11:55:12 AM,11:55:12 AM,12:04:32 PM,559,TRUE
32871,9/20/2021,82,11:56:03 AM,11:56:03 AM,11:56:12 AM,9,TRUE
32872,9/20/2021,83,11:56:08 AM,11:56:08 AM,11:59:42 AM,213,TRUE
32873,9/20/2021,84,12:02:12 PM,12:02:12 PM,12:03:12 PM,59,TRUE
32874,9/20/2021,85,12:04:00 PM,12:04:00 PM,12:14:23 PM,624,TRUE
32875,9/20/2021,86,12:05:39 PM,12:05:39 PM,12:11:37 PM,358,TRUE
32876,9/20/2021,87,12:10:17 PM,12:10:17 PM,12:10:49 PM,32,TRUE
32877,9/20/2021,88,12:17:05 PM,12:17:05 PM,12:30:42 PM,817,TRUE
32878,9/20/2021,89,12:18:27 PM,12:18:27 PM,12:21:12 PM,165,TRUE
32879,9/20/2021,90,12:19:45 PM,12:19:45 PM,12:23:04 PM,199,TRUE
32880,9/20/2021,91,12:22:26 PM,12:22:26 PM,12:24:34 PM,127,TRUE
32881,9/20/2021,92,12:29:32 PM,12:29:32 PM,12:43:01 PM,809,TRUE
32882,9/20/2021,93,12:33:33 PM,12:33:33 PM,12:35:53 PM,140,TRUE
32883,9/20/2021,94,12:41:04 PM,12:41:04 PM,12:44:26 PM,203,TRUE
32884,9/20/2021,95,12:44:24 PM,12:44:24 PM,12:46:19 PM,115,TRUE
32885,9/20/2021,96,12:49:16 PM,12:49:16 PM,12:51:23 PM,127,TRUE
32886,9/20/2021,97,12:49:47 PM,12:49:47 PM,12:52:51 PM,184,TRUE
32887,9/20/2021,98,12:49:49 PM,12:49:49 PM,12:53:28 PM,220,TRUE
32888,9/20/2021,99,12:50:24 PM,12:50:24 PM,12:54:01 PM,217,TRUE
32889,9/20/2021,100,12:53:30 PM,12:53:30 PM,12:58:06 PM,276,TRUE
32890,9/20/2021,101,12:53:44 PM,12:53:44 PM,1:03:32 PM,587,TRUE
32891,9/20/2021,102,12:54:21 PM,12:54:21 PM,12:56:34 PM,134,TRUE
32892,9/20/2021,103,12:55:04 PM,12:55:04 PM,12:56:57 PM,113,TRUE
32893,9/20/2021,104,12:58:36 PM,12:58:36 PM,1:00:51 PM,136,TRUE
32894,9/20/2021,105,1:00:17 PM,1:00:17 PM,1:17:14 PM,1017,TRUE
32895,9/20/2021,106,1:02:47 PM,1:02:47 PM,1:06:50 PM,244,TRUE
32896,9/20/2021,107,1:03:34 PM,1:03:34 PM,1:09:21 PM,347,TRUE
32897,9/20/2021,108,1:04:27 PM,1:04:27 PM,1:08:30 PM,243,TRUE
32898,9/20/2021,109,1:04:44 PM,1:06:50 PM,1:09:59 PM,189,FALSE
32899,9/20/2021,110,1:05:27 PM,1:08:30 PM,1:18:23 PM,593,FALSE
32900,9/20/2021,111,1:08:27 PM,1:09:21 PM,1:15:25 PM,364,TRUE
32901,9/20/2021,112,1:13:07 PM,1:13:07 PM,1:26:48 PM,820,TRUE
32902,9/20/2021,113,1:13:18 PM,1:15:25 PM,1:15:26 PM,1,FALSE
32903,9/20/2021,114,1:16:53 PM,1:16:53 PM,1:28:27 PM,694,TRUE
32904,9/20/2021,115,1:17:25 PM,1:17:25 PM,1:19:03 PM,98,TRUE
32905,9/20/2021,116,1:24:43 PM,1:24:43 PM,1:42:19 PM,1056,TRUE
32906,9/20/2021,117,1:26:35 PM,1:26:35 PM,1:30:42 PM,247,TRUE
32907,9/20/2021,118,1:30:49 PM,1:30:49 PM,1:31:38 PM,49,TRUE
32908,9/20/2021,119,1:40:04 PM,1:40:04 PM,1:48:35 PM,511,TRUE
32909,9/20/2021,120,1:43:47 PM,1:43:47 PM,1:53:22 PM,575,TRUE
32910,9/20/2021,121,1:48:29 PM,1:48:29 PM,1:51:56 PM,207,TRUE
32911,9/20/2021,122,1:50:33 PM,1:50:33 PM,1:59:32 PM,540,TRUE
32912,9/20/2021,123,2:00:49 PM,2:00:49 PM,2:09:47 PM,538,TRUE
32913,9/20/2021,124,2:02:40 PM,2:02:40 PM,2:08:38 PM,358,TRUE
32914,9/20/2021,125,2:09:08 PM,2:09:08 PM,2:15:07 PM,359,TRUE
32915,9/20/2021,126,2:12:20 PM,2:12:20 PM,2:12:34 PM,13,TRUE
32916,9/20/2021,127,2:13:20 PM,2:13:20 PM,2:28:51 PM,931,TRUE
32917,9/20/2021,128,2:18:14 PM,2:18:14 PM,2:25:14 PM,420,TRUE
32918,9/20/2021,129,2:19:26 PM,2:19:26 PM,2:30:37 PM,672,TRUE
32919,9/20/2021,130,2:25:51 PM,2:25:51 PM,2:25:54 PM,3,TRUE
32920,9/20/2021,131,2:26:42 PM,2:26:42 PM,2:38:49 PM,727,TRUE
32921,9/20/2021,132,2:28:37 PM,2:28:37 PM,2:34:42 PM,365,TRUE
32922,9/20/2021,133,2:30:01 PM,2:30:01 PM,2:47:29 PM,1048,TRUE
32923,9/20/2021,134,2:30:53 PM,2:30:53 PM,2:30:59 PM,6,TRUE
32924,9/20/2021,135,2:35:25 PM,2:35:25 PM,2:35:28 PM,3,TRUE
32925,9/20/2021,136,2:44:52 PM,2:44:52 PM,2:47:06 PM,134,TRUE
32926,9/20/2021,137,2:49:50 PM,2:49:50 PM,3:03:32 PM,822,TRUE
